body_focus_code,default_rest_seconds,default_seconds_per_rep,default_transition_seconds,default_work_seconds,difficulty_code,equipment_codes,family_code,form_cues_ko,form_cues_review_status,form_cues_source,general_pool_included,instruction_content_version,instruction_summary_ko,location_codes,name_en,name_ko,primary_body_area_codes,primary_movement_pattern_code,record_type,recovery_eligible,representative_stable_code,review_status_code,secondary_body_area_codes,safety_relevant_body_area_codes,source_identity,source_track,stable_code,timing_mode_code,training_type_code,met_value,met_source_code,met_source_activity_code,met_mapping_method_code,met_review_status_code,met_policy_version
MOBILITY,30,,15,30,BEGINNER,FOAM_ROLLER,ROLLER_SEATED_SHOULDER_FLEXOR_DEPRESOR_RETRACTOR,손목과 어깨에 체중이 과하게 실리지 않게 합니다|폼롤러를 빠르게 굴리거나 무릎을 과하게 꺾지 않습니다,APPROVED,data/videos/2203-8coXSYU.gif,True,gif-reviewed-natural-language-ko-v2.0.6,1. 바닥에 앉아 손을 뒤에 두고 다리를 폼롤러 위에 올립니다 2. 손으로 몸을 지지하며 폼롤러 위에서 허벅지 뒤쪽을 천천히 앞뒤로 굴립니다,GYM|HOME,foam roller hamstring stretch,폼롤러 햄스트링 스트레칭,deltoids,MOBILITY_STRETCH,REPRESENTATIVE,,,DOMAIN_APPROVED,triceps,SHOULDER|ELBOW|WRIST_HAND|HIP|KNEE|CHEST,2203,gymvisual,foam_roller_hamstring_stretch,DURATION,MOBILITY,2.3,ADULT_COMPENDIUM_PDF_2024,02101,DIRECT,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
MOBILITY,30,,15,30,BEGINNER,FOAM_ROLLER,ROLLER_BODY_SAW,허리가 처지지 않도록 몸통을 길게 유지합니다|폼롤러가 무릎 관절 위로 직접 지나가지 않게 합니다,APPROVED,data/videos/2204-XeMvLgE.gif,True,gif-reviewed-natural-language-ko-v2.0.6,1. 엎드려 폼롤러를 허벅지 아래에 두고 손으로 바닥을 짚습니다 2. 몸을 앞뒤로 천천히 움직여 허벅지를 폼롤러 위에서 굴립니다,GYM|HOME,foam roller thigh stretch,폼롤러 허벅지 스트레칭,shoulders,MOBILITY_STRETCH,REPRESENTATIVE,,,DOMAIN_APPROVED,triceps|core,SHOULDER|ELBOW|WRIST_HAND|LOWER_BACK|ABDOMEN,2204,gymvisual,foam_roller_thigh_stretch,DURATION,MOBILITY,2.3,ADULT_COMPENDIUM_PDF_2024,02101,DIRECT,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
MOBILITY,30,,15,30,BEGINNER,FOAM_ROLLER,ROLLER_HIP_LAT_STRETCH,골반이 바닥으로 떨어지지 않도록 손과 발로 지지합니다|옆구리나 무릎 관절을 폼롤러로 직접 누르지 않습니다,APPROVED,data/videos/2205-0L2KwtI.gif,True,gif-reviewed-natural-language-ko-v2.0.6,1. 옆으로 엎드려 폼롤러를 허벅지 바깥쪽 아래에 둡니다 2. 팔과 반대쪽 다리로 몸을 지지하며 옆허벅지를 천천히 앞뒤로 굴립니다,GYM|HOME,foam roller outer thigh stretch,폼롤러 옆허벅지 스트레칭,hamstrings,MOBILITY_STRETCH,REPRESENTATIVE,,,DOMAIN_APPROVED,quadriceps,UPPER_BACK|HIP|KNEE,2205,gymvisual,foam_roller_outer_thigh_stretch_2205,DURATION,MOBILITY,2.3,ADULT_COMPENDIUM_PDF_2024,02101,DIRECT,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
MOBILITY,30,,15,30,BEGINNER,FOAM_ROLLER,ROLLER_REVERSE_CRUNCH,손목에 체중이 과하게 실리지 않게 합니다|발목을 억지로 꺾지 않고 종아리를 천천히 굴립니다,APPROVED,data/videos/2206-SKXQAx3.gif,True,gif-reviewed-natural-language-ko-v2.0.6,1. 바닥에 앉아 손을 뒤에 두고 종아리를 폼롤러 위에 올립니다 2. 손으로 몸을 지지하며 종아리를 폼롤러 위에서 천천히 앞뒤로 굴립니다,GYM|HOME,foam roller calf stretch,폼롤러 종아리 스트레칭,hip flexors,MOBILITY_STRETCH,REPRESENTATIVE,,,DOMAIN_APPROVED,,SHOULDER|UPPER_BACK|LOWER_BACK|HIP|KNEE|ANKLE_FOOT|CHEST|ABDOMEN,2206,gymvisual,foam_roller_calf_stretch_2206,DURATION,MOBILITY,2.3,ADULT_COMPENDIUM_PDF_2024,02101,DIRECT,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
MOBILITY,30,,15,30,BEGINNER,FOAM_ROLLER,ROLLER_SIDE_LAT_STRETCH,몸통이 한쪽으로 꺾이지 않도록 지지합니다|압박이 강하면 체중을 줄이고 천천히 움직입니다,APPROVED,data/videos/2207-c3Pfhti.gif,True,gif-reviewed-natural-language-ko-v2.0.6,1. 옆으로 엎드려 폼롤러를 허벅지 바깥쪽 아래에 둡니다 2. 팔과 반대쪽 다리로 몸을 지지하며 옆허벅지를 천천히 앞뒤로 굴립니다,GYM|HOME,foam roller outer thigh stretch,폼롤러 옆허벅지 스트레칭,shoulders,MOBILITY_STRETCH,REPRESENTATIVE,,,DOMAIN_APPROVED,triceps,SHOULDER|ELBOW|UPPER_BACK|LOWER_BACK|HIP|KNEE|ABDOMEN,2207,gymvisual,foam_roller_outer_thigh_stretch_2207,DURATION,MOBILITY,2.3,ADULT_COMPENDIUM_PDF_2024,02101,DIRECT,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
MOBILITY,30,,15,30,BEGINNER,FOAM_ROLLER,ROLLER_SEATED_SINGLE_LEG_SHOULDER_FLEXOR_DEPRESOR_RETRACTOR,지지하는 손의 손목이 꺾이지 않게 합니다|한쪽 종아리에 체중을 과하게 싣지 않습니다,APPROVED,data/videos/2209-CjETvlw.gif,True,gif-reviewed-natural-language-ko-v2.0.6,1. 바닥에 앉아 손을 뒤에 두고 한쪽 종아리를 폼롤러 위에 올립니다 2. 몸을 앞뒤로 움직여 종아리를 천천히 굴린 뒤 반대쪽도 수행합니다,GYM|HOME,foam roller calf stretch,폼롤러 종아리 스트레칭,deltoids,MOBILITY_STRETCH,REPRESENTATIVE,,,DOMAIN_APPROVED,triceps,SHOULDER|ELBOW|WRIST_HAND|HIP|KNEE|CHEST|ABDOMEN,2209,gymvisual,foam_roller_calf_stretch_2209,DURATION,MOBILITY,2.3,ADULT_COMPENDIUM_PDF_2024,02101,DIRECT,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
CARDIO,60,,15,60,BEGINNER,BODYWEIGHT,LEFT_HOOK_BOXING,팔만 휘두르지 말고 몸통 회전은 작고 통제되게 합니다|팔꿈치를 과하게 펴거나 손목을 꺾지 않습니다,APPROVED,data/videos/2271-hoXt6wv.gif,True,gif-reviewed-natural-language-ko-v2.0.6,1. 가드를 올리고 서서 왼팔을 옆으로 원을 그리듯 휘둘러 주먹을 보냅니다 2. 팔을 다시 가드 위치로 가져오며 같은 동작을 반복합니다,GYM|HOME,left hook. boxing,레프트 훅,biceps,ISOLATION,REPRESENTATIVE,,,DOMAIN_APPROVED,triceps|forearms,SHOULDER|ELBOW|WRIST_HAND|KNEE|ABDOMEN,2271,gymvisual,left_hook_boxing,DURATION,CARDIO,5.8,ADULT_COMPENDIUM_HOME_2024,15110,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
TRICEPS,60,4,15,,BEGINNER,BODYWEIGHT,PUSH_UP,손목을 과하게 꺾지 말고 손바닥 전체로 바닥을 지지합니다|허리가 처지거나 과하게 젖혀지지 않게 몸통을 유지합니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 손을 어깨 너비로 놓고 무릎을 엉덩이 너비로 떨어뜨려서 손과 무릎으로 시작 자세를 잡습니다 2. 팔꿈치를 구부려서 지면을 향해 상체를 내려놓되 팔꿈치를 몸에 가깝게 유지합니다 3. 손가락 끝으로 밀어서 팔을 펴고 시작 자세로 돌아갑니다,GYM|HOME,close-grip push-up (on knees),클로즈그립 푸시업(무릎 대고),chest,HORIZONTAL_PUSH,VARIANT,,push_up_horizontal_push_bodyweight,DOMAIN_APPROVED,shoulders,SHOULDER|ELBOW|WRIST_HAND|HIP|KNEE|CHEST|ABDOMEN,2398,gymvisual,close_grip_push_up_on_knees,REPS,STRENGTH,3.0,ADULT_COMPENDIUM_PDF_2024,02056,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
MOBILITY,30,,15,30,BEGINNER,BODYWEIGHT,ROCKING_FROG_STRETCH,무릎에 통증이 느껴질 정도로 벌리지 않습니다|허리를 과하게 꺾거나 반동으로 흔들지 않습니다,APPROVED,data/videos/2571-2Dk4xQV.gif,True,gif-reviewed-natural-language-ko-v2.0.6,1. 무릎을 넓게 벌리고 팔꿈치와 손을 바닥에 둡니다 2. 엉덩이를 뒤로 천천히 보냈다가 앞으로 돌아오며 반복합니다,GYM|HOME,rocking frog stretch,개구리 스트레칭,hamstrings,MOBILITY_STRETCH,REPRESENTATIVE,,,DOMAIN_APPROVED,quadriceps,UPPER_BACK|LOWER_BACK|HIP|KNEE,2571,gymvisual,rocking_frog_stretch,DURATION,MOBILITY,2.3,ADULT_COMPENDIUM_PDF_2024,02101,DIRECT,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
GLUTES,60,4,15,,BEGINNER,RESISTANCE_BAND,HIP_ABDUCTION,목과 허리를 과하게 꺾지 말고 편안한 자세를 유지합니다|반동을 쓰지 말고 천천히 움직입니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 의자나 벤치에 앉아 등을 곧게 펴고 발을 땅에 붙입니다 2. 외측 대퇴근에 힘을 주고 밴드의 저항에 맞서 무릎을 천천히 옆으로 밀어냅니다 3. 동작의 끝에서 잠깐 멈춘 후 천천히 무릎을 다시 모읍니다,GYM|HOME,resistance band seated hip abduction,저항 밴드 시티드 힙 어브덕션,glutes,ISOLATION,VARIANT,,lever_seated_hip_abduction,DOMAIN_APPROVED,hamstrings,UPPER_BACK|LOWER_BACK|HIP|KNEE,3006,gymvisual,resistance_band_seated_hip_abduction,REPS,STRENGTH,3.5,ADULT_COMPENDIUM_PDF_2024,02054,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
QUADRICEPS,60,4,15,,BEGINNER,RESISTANCE_BAND,LEG_EXTENSION,목과 허리를 과하게 꺾지 말고 편안한 자세를 유지합니다|반동을 쓰지 말고 천천히 움직입니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 고정점을 향해 어깨 너비로 발을 벌리고 섭니다 2. 코어에 힘을 주고 상체를 안정적으로 유지하면서 한쪽 다리를 앞으로 곧게 펼칩니다 3. 가장 높은 지점에서 잠깐 멈춘 후 다리를 천천히 시작 자세로 돌아옵니다 4. 반대쪽도 같은 순서로 수행합니다,GYM,resistance band leg extension,저항 밴드 레그 익스텐션,hamstrings,ISOLATION,VARIANT,,lever_leg_extension,DOMAIN_APPROVED,,HIP|KNEE|ANKLE_FOOT|ABDOMEN,3007,gymvisual,resistance_band_leg_extension,REPS,STRENGTH,3.5,ADULT_COMPENDIUM_PDF_2024,02054,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
SHOULDERS,60,4,15,,BEGINNER,BODYWEIGHT,INCLINE_SCAPULA_PUSH_UP,팔꿈치를 굽혀 일반 푸시업처럼 내려가지 않습니다|허리가 처지지 않도록 몸통을 곧게 유지합니다,APPROVED,data/videos/3011-GdMa1ET.gif,True,gif-reviewed-natural-language-ko-v2.0.6,1. 벤치에 양손을 짚고 몸을 일직선으로 만듭니다 2. 팔꿈치는 편 채 가슴을 벤치 쪽으로 가깝게 했다가 바닥을 밀어 어깨뼈를 벌리며 돌아옵니다,GYM,incline scapula push up,날개뼈 푸시업,triceps,HORIZONTAL_PUSH,REPRESENTATIVE,,,DOMAIN_APPROVED,shoulders,SHOULDER|ELBOW|WRIST_HAND|CHEST|ABDOMEN,3011,gymvisual,incline_scapula_push_up,REPS,STRENGTH,3.0,ADULT_COMPENDIUM_PDF_2024,02056,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
CORE,60,4,15,,BEGINNER,BODYWEIGHT,SIT_UP,목을 손으로 당기지 말고 시선은 편안히 위쪽에 둡니다|허리가 과하게 뜨거나 처지지 않게 배 주변에 힘을 줍니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 등을 바닥에 평평하게 눕습니다 무릎을 구부리고 발을 바닥에 붙입니다 2. 복부에 힘을 주어 상체를 천천히 들어올리며 몸통이 45도 각도가 될 때까지 앞으로 굽힙니다 3. 상단에서 잠시 멈춘 후 천천히 시작 자세로 돌아갑니다,GYM|HOME,curl-up,컬업,hip flexors,CORE_BRACE,REPRESENTATIVE,,,DOMAIN_APPROVED,,ELBOW|UPPER_BACK|LOWER_BACK|HIP|KNEE|ABDOMEN,3016,gymvisual,curl_up,REPS,STRENGTH,2.8,ADULT_COMPENDIUM_PDF_2024,02024,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
CORE,60,,15,30,BEGINNER,BODYWEIGHT,PELVIC_TILT,목과 허리를 과하게 꺾지 말고 편안한 자세를 유지합니다|반동을 쓰지 말고 천천히 움직입니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 무릎을 구부리고 발을 바닥에 평평하게 놓고 등을 대고 누워 있습니다 2. 복근 수축에 집중하면서 이 자세를 유지합니다 3. 기울임을 놓고 시작 자세로 돌아옵니다,GYM|HOME,pelvic tilt,골반 기울이기,lower back,CORE_BRACE,REPRESENTATIVE,,,DOMAIN_APPROVED,,UPPER_BACK|LOWER_BACK|HIP|KNEE|ABDOMEN,3147,gymvisual,pelvic_tilt,DURATION,STRENGTH,2.8,ADULT_COMPENDIUM_PDF_2024,02024,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
HAMSTRINGS,90,4,15,,INTERMEDIATE,MACHINE,LEG_CURL,어깨가 귀 쪽으로 올라가지 않게 합니다|몸을 흔들어 반동을 만들지 말고 천천히 당깁니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 머신을 몸에 맞게 조정하고 백레스트에 등을 기대고 앉습니다 2. 상체를 고정한 상태에서 다리를 둔근 쪽으로 올립니다 3. 상단에서 잠깐 멈춘 후 다리를 천천히 시작 자세로 낮춥니다,GYM,lever lying two-one leg curl,레버 라잉 투-원 레그 컬,glutes,KNEE_FLEXION,VARIANT,,lever_lying_leg_curl,DOMAIN_APPROVED,,ELBOW|UPPER_BACK|HIP|KNEE|ANKLE_FOOT,3195,gymvisual,lever_lying_two_one_leg_curl,REPS,STRENGTH,3.5,ADULT_COMPENDIUM_PDF_2024,02054,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
CORE,60,4,15,,BEGINNER,BODYWEIGHT,SIT_UP,목을 손으로 당기지 말고 시선은 편안히 위쪽에 둡니다|허리가 과하게 뜨거나 처지지 않게 배 주변에 힘을 줍니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 등을 바닥에 누운 자세에서 무릎을 구부리고 발바닥을 땅에 붙입니다 2. 복부에 힘을 주고 상체를 서서히 일으켜 몸통이 45도 각도가 될 때까지 앞으로 말아올립니다 3. 가장 높은 지점에서 잠깐 멈춘 후 상체를 서서히 시작 자세로 내립니다,GYM|HOME,quarter sit-up,쿼터 싯업,hip flexors,CORE_BRACE,VARIANT,,curl_up,DOMAIN_APPROVED,,ELBOW|UPPER_BACK|LOWER_BACK|HIP|KNEE|ANKLE_FOOT|ABDOMEN,3201,gymvisual,quarter_sit_up,REPS,STRENGTH,2.8,ADULT_COMPENDIUM_PDF_2024,02024,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
CARDIO,60,,15,60,BEGINNER,BODYWEIGHT,ASTRIDE_JUMPS_MALE,착지할 때 무릎이 안쪽으로 무너지지 않게 합니다|발 앞부분부터 부드럽게 착지하고 반동을 과하게 쓰지 않습니다,APPROVED,data/videos/3220-f9lVSSI.gif,True,gif-reviewed-natural-language-ko-v2.0.6,1. 발을 모으고 팔을 몸 옆에 둔 채 섭니다 2. 점프하며 발을 벌리고 팔을 머리 위로 올린 뒤 다시 점프해 시작 자세로 돌아옵니다,GYM|HOME,astride jumps (male),점핑잭,quadriceps,JUMP_PLYOMETRIC,REPRESENTATIVE,,,DOMAIN_APPROVED,hamstrings|calves,HIP|KNEE|ANKLE_FOOT,3220,gymvisual,astride_jumps_male,DURATION,CARDIO,7.5,ADULT_COMPENDIUM_PDF_2024,02020,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
CARDIO,60,,15,60,BEGINNER,BODYWEIGHT,HALF_KNEE_BENDS_MALE,발바닥 전체로 지면이나 발판을 부드럽게 디딥니다|무릎이 안쪽으로 무너지지 않게 발끝과 같은 방향으로 움직입니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 발을 어깨너비로 벌립니다 2. 무릎을 구부려 의자에 앉듯이 몸을 내립니다 3. 아래쪽에서 잠깐 멈추었다가 발뒤꿈치로 밀어 시작 자세로 돌아갑니다,GYM|HOME,half knee bends (male),하프 니 벤드,quadriceps,KNEE_DOMINANT,REPRESENTATIVE,,,DOMAIN_APPROVED,hamstrings|glutes,HIP|KNEE|ANKLE_FOOT|CHEST,3221,gymvisual,half_knee_bends_male,DURATION,CARDIO,3.0,ADULT_COMPENDIUM_PDF_2024,02056,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
MOBILITY,30,,15,30,BEGINNER,BODYWEIGHT,TWO_TOE_TOUCH_MALE,당김이 느껴지는 편안한 범위까지만 움직입니다|반동으로 늘리지 말고 숨을 편안히 쉬며 자세를 유지합니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 발을 어깨너비만큼 떨어뜨리고 팔을 옆으로 쭉 펴고 섭니다 2. 허리를 중심으로 앞으로 구부립니다 이때 등을 곧게 유지하고 무릎을 약간 구부립니다 3. 최하단에서 잠시 멈춘 후 천천히 시작 자세로 돌아옵니다,GYM|HOME,two toe touch (male),투 토 터치,hamstrings,MOBILITY_STRETCH,REPRESENTATIVE,,,DOMAIN_APPROVED,glutes,SHOULDER|UPPER_BACK|LOWER_BACK|HIP|KNEE,3231,gymvisual,two_toe_touch_male,DURATION,MOBILITY,2.3,ADULT_COMPENDIUM_PDF_2024,02101,DIRECT,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
CORE,90,4,15,,INTERMEDIATE,BODYWEIGHT,KNEELING_PLANK_TAP_SHOULDER_MALE,목을 손으로 당기지 말고 시선은 편안히 위쪽에 둡니다|허리가 과하게 뜨거나 처지지 않게 배 주변에 힘을 줍니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 무릎을 꿇은 자세에서 손을 땅에 어깨너비로 벌려 시작합니다 2. 다리를 뒤로 펼쳐 발가락으로 받친 상태에서 몸을 플랭크 자세로 들어올립니다 3. 코어에 힘을 주고 엉덩이를 안정적으로 유지하면서 한쪽 손을 땅에서 들어올려 반대쪽 어깨를 탭합니다,GYM|HOME,kneeling plank tap shoulder (male),니링 플랭크 숄더 탭,shoulders,CORE_BRACE,REPRESENTATIVE,,,DOMAIN_APPROVED,triceps,SHOULDER|ELBOW|WRIST_HAND|LOWER_BACK|HIP|KNEE|ANKLE_FOOT|ABDOMEN,3239,gymvisual,kneeling_plank_tap_shoulder_male,REPS,STRENGTH,2.8,ADULT_COMPENDIUM_PDF_2024,02024,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
QUADRICEPS,90,4,15,,INTERMEDIATE,BODYWEIGHT,QUADS,앞무릎이 발끝 안쪽으로 무너지지 않게 합니다|상체를 과하게 앞으로 숙이거나 뒤쪽 발에 체중을 싣지 않습니다,APPROVED,data/videos/3533-6YUfHPL.gif,True,gif-reviewed-natural-language-ko-v2.0.6,1. 뒤쪽 발등을 벤치에 올리고 앞발로 바닥을 디딥니다 2. 앞무릎을 굽혀 몸을 아래로 내렸다가 앞발로 바닥을 밀어 올라오며 반대쪽도 수행합니다,GYM|HOME,quads,불가리안 스플릿 스쿼트,hamstrings,KNEE_DOMINANT,REPRESENTATIVE,,,DOMAIN_APPROVED,glutes,UPPER_BACK|LOWER_BACK|HIP|KNEE|ANKLE_FOOT|CHEST,3533,gymvisual,quads,REPS,STRENGTH,3.0,ADULT_COMPENDIUM_PDF_2024,02056,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
CORE,60,4,15,,BEGINNER,BODYWEIGHT,SIDE_PLANK,목을 손으로 당기지 말고 시선은 편안히 위쪽에 둡니다|허리가 과하게 뜨거나 처지지 않게 배 주변에 힘을 줍니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 옆으로 누운 자세에서 다리를 쭉 펼친 후 겹쳐 놓습니다 2. 코어를 활성화하고 엉덩이를 바닥에서 들어 올려 머리에서 발까지 일직선을 만듭니다 3. 엉덩이를 바닥으로 내린 후 다른 쪽에서 반복합니다,GYM,bodyweight incline side plank,맨몸 인클라인 사이드 플랭크,obliques,CORE_BRACE,REPRESENTATIVE,,,DOMAIN_APPROVED,shoulders,SHOULDER|ELBOW|WRIST_HAND|LOWER_BACK|HIP|KNEE|ABDOMEN,3544,gymvisual,bodyweight_incline_side_plank,REPS,STRENGTH,2.8,ADULT_COMPENDIUM_PDF_2024,02024,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
QUADRICEPS,60,,15,30,BEGINNER,BODYWEIGHT,QUICK_FEET,발을 무겁게 내리찍지 않고 짧고 가볍게 디딥니다|상체가 앞으로 과하게 쏠리지 않게 합니다,APPROVED,data/videos/3552-mweqJin.gif,True,gif-reviewed-natural-language-ko-v2.0.6,1. 서서 팔을 가볍게 굽히고 준비합니다 2. 제자리에서 발을 빠르게 번갈아 들어 바닥을 짧게 밟으며 계속 움직입니다,GYM|HOME,quick feet,제자리 빠르게 뛰기,calves,ISOLATION,REPRESENTATIVE,,,DOMAIN_APPROVED,hamstrings,SHOULDER|HIP|KNEE|ANKLE_FOOT,3552,gymvisual,quick_feet,DURATION,STRENGTH,7.5,ADULT_COMPENDIUM_PDF_2024,02020,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
CORE,60,4,15,,BEGINNER,BODYWEIGHT,KNEE_TOUCH_CRUNCH,목을 손으로 당기지 말고 시선은 편안히 위쪽에 둡니다|허리가 과하게 뜨거나 처지지 않게 배 주변에 힘을 줍니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 등을 대고 누운 자세에서 무릎을 구부리고 발은 땅에 닿은 상태에서 시작합니다 2. 복근에 힘을 주고 어깨 날개뼈를 땅에서 들어올린 후 오른손을 왼쪽 무릎 쪽으로 뻗습니다 3. 시작 자세로 돌아온 후 이번에는 왼손을 오른쪽 무릎 쪽으로 뻗습니다 4. 반대쪽도 같은 순서로 수행합니다,GYM|HOME,knee touch crunch,니 터치 크런치,hip flexors,GAIT,REPRESENTATIVE,,,DOMAIN_APPROVED,,SHOULDER|ELBOW|UPPER_BACK|LOWER_BACK|HIP|KNEE|ANKLE_FOOT|ABDOMEN,3640,gymvisual,knee_touch_crunch,REPS,STRENGTH,2.8,ADULT_COMPENDIUM_PDF_2024,02024,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
GLUTES,60,4,15,,BEGINNER,BODYWEIGHT,GLUTE_BRIDGE,허리가 과도하게 꺾이지 않도록 골반을 수평으로 유지합니다|발로 바닥을 밀 때 무릎이 안쪽으로 무너지지 않게 합니다,APPROVED,data/videos/3645-rmEukuS.gif,True,gif-reviewed-natural-language-ko-v2.0.6,1. 바닥에 누워 한쪽 무릎을 굽히고 반대쪽 다리를 들어 뻗습니다 2. 바닥을 딛는 발로 엉덩이를 들어 올렸다가 천천히 내리며 반대쪽도 수행합니다,GYM|HOME,single leg bridge with outstretched leg,싱글 레그 브릿지,hamstrings,HIP_DOMINANT,VARIANT,,bodyweight_glute_bridge_hip_dominant_bodyweight,DOMAIN_APPROVED,quadriceps,SHOULDER|UPPER_BACK|HIP|KNEE,3645,gymvisual,single_leg_bridge_with_outstretched_leg,REPS,STRENGTH,2.3,ADULT_COMPENDIUM_PDF_2024,02101,DIRECT,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
CARDIO,60,,15,60,INTERMEDIATE,BODYWEIGHT,SHORT_STRIDE_RUN,발바닥 전체로 지면이나 발판을 부드럽게 디딥니다|무릎이 안쪽으로 무너지지 않게 발끝과 같은 방향으로 움직입니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 발을 엉덩이 너비로 벌리고 똑바로 섭니다 2. 무릎을 높이 들고 팔을 펌프하며 제자리에서 가볍게 뛰기를 시작합니다 3. 빠른 속도를 유지하면서 짧은 보폭으로 앞으로 나아가기를 시작합니다,GYM|HOME,short stride run,짧은 보폭 달리기,quadriceps,GAIT,REPRESENTATIVE,,,DOMAIN_APPROVED,hamstrings|calves,HIP|KNEE|ANKLE_FOOT,3656,gymvisual,short_stride_run,DURATION,CARDIO,7.5,ADULT_COMPENDIUM_HOME_2024,12020,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
GLUTES,90,4,15,,INTERMEDIATE,BODYWEIGHT,PIKE_TO_COBRA_PUSH_UP,목을 손으로 당기지 말고 시선은 편안히 위쪽에 둡니다|허리가 과하게 뜨거나 처지지 않게 배 주변에 힘을 줍니다,APPROVED,data/scripts/normalize_v2_0_6_form_cues.py,True,user-natural-language-ko-v2.0.6,1. 손을 어깨 너비보다 약간 넓게 발을 모아 고플랭크 자세를 취합니다 2. 내리면서 무게를 앞으로 이동시켜 팔을 펼치고 가슴을 들어올려 코브라 자세로 전환합니다 3. 팔꿈치를 구부려 가슴을 바닥 쪽으로 다시 내립니다,GYM|HOME,pike-to-cobra push-up,파이크-코브라 푸시업,core,CORE_BRACE,REPRESENTATIVE,,,DOMAIN_APPROVED,shoulders|triceps,SHOULDER|ELBOW|WRIST_HAND|HIP|KNEE|CHEST|ABDOMEN,3662,gymvisual,pike_to_cobra_push_up,REPS,STRENGTH,3.0,ADULT_COMPENDIUM_PDF_2024,02056,SIMILAR_ACTIVITY,DOMAIN_APPROVED,v2.0.6-met-compendium-direct-similar-1.0.0
